Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
4,0,35,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,35,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,35,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,36,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,36,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,36,35.666687,20.208334,20.208334,30,116.83322,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,36,43.375114,20,27.708426,20,3.40E+38,3.40E+38,0,0,0,7.7084274,20,280
4,0,36,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,36,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,36,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,37,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,37,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,37,35.666687,20.208334,20.208334,30,116.624886,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,37,43.58345,20,27.916761,20,3.40E+38,3.40E+38,0,0,0,7.9167633,20,280
4,0,37,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,37,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,37,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,38,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,38,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,38,35.666687,20.208334,20.208334,30,116.41655,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,38,43.791786,20,28.125097,20,3.40E+38,3.40E+38,0,0,0,8.125099,20,280
4,0,38,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,38,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,38,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,39,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,39,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,39,35.666687,20.208334,20.208334,30,116.20821,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,39,44.000122,20,28.333433,20,3.40E+38,3.40E+38,0,0,0,8.333435,20,280
4,0,39,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
