Seg,Period,Step,NV,MI,MF,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
20,1,56,29.187159,27.635832,27.635832,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635832,359.28033
21,1,56,32.32277,29.7825,29.7825,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.7825,328.15366
22,1,56,12.304461,29.7825,29.7825,40,3.40E+38,3.40E+38,0,0,0,0,29.7825,328.15366
23,1,56,30.308596,28.611666,28.611666,40,3.40E+38,3.40E+38,0,1.1708332,0,0,29.7825,328.15366
24,1,56,24.879385,28.611666,28.611666,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.611666,345.1307
25,1,56,29.871756,31.515415,31.515415,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515415,303.02637
26,1,56,36.055534,32.79,32.79,40,3.40E+38,3.40E+38,1.2745833,0,0,3.81E-06,32.79,284.54492
27,1,56,158.04706,32.79,32.79,40,3.40E+38,3.40E+38,0,0,0,0,32.79,284.54492
28,1,56,33.794945,30.435835,30.435835,40,3.40E+38,3.40E+38,0,2.3541665,0,0,32.79,284.54492
29,1,56,36.34964,30.435835,30.435835,46.09479,258.94955,3.40E+38,0,0,0,0,30.435835,318.68036
30,1,56,393.41287,20,266.25122,20,3.40E+38,3.40E+38,3.9052083,10.020834,0,246.2512,30.020834,514.69794
31,1,56,69.88636,20,20,28.605625,193.57071,3.40E+38,0,0,0,0,20,90
32,1,56,103.225525,20,43.36151,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,23.361511,20.984526,265.7244
33,1,56,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,57,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,57,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,57,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,57,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,57,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,57,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,57,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,57,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,57,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,57,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,57,8.847279,29.854168,29.854168,43.40841,3.40E+38,3.40E+38,0,0,0,0,29.854168,327.1146
11,1,57,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,57,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,57,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,57,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,57,21.498056,28.529165,28.529165,48.4475,3.40E+38,3.40E+38,1.796875,0,0,0,28.529165,346.32715
16,1,57,35.845085,30.081669,30.081669,50,3.40E+38,3.40E+38,1.5525,0,0,0,30.081669,513.81586
17,1,57,13.671238,30.081669,30.081669,50,3.40E+38,3.40E+38,0,0,0,0,30.081669,513.81586
18,1,57,29.59143,28.71917,28.71917,40,3.40E+38,3.40E+38,0,1.3625001,0,0,30.081669,513.81586
19,1,57,32.146545,27.635836,27.635836,40,3.40E+38,3.40E+38,0,1.0833334,0,0,28.71917,343.5721
20,1,57,29.187159,27.635836,27.635836,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635836,359.28046
21,1,57,32.32277,29.782503,29.782503,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782503,328.15375
22,1,57,12.304461,29.782503,29.782503,40,3.40E+38,3.40E+38,0,0,0,0,29.782503,328.15375
23,1,57,30.308596,28.61167,28.61167,40,3.40E+38,3.40E+38,0,1.1708335,0,0,29.782503,328.15375
24,1,57,24.879385,28.61167,28.61167,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.61167,345.13086
25,1,57,29.871756,31.515419,31.515419,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515419,303.02646
26,1,57,36.055534,32.790005,32.790005,40,3.40E+38,3.40E+38,1.2745833,0,0,3.81E-06,32.790005,284.54498
27,1,57,158.04706,32.790005,32.790005,40,3.40E+38,3.40E+38,0,0,0,0,32.790005,284.54498
28,1,57,33.79494,30.435837,30.435837,40,3.40E+38,3.40E+38,0,2.354167,0,0,32.790005,284.54498
29,1,57,36.34964,30.435837,30.435837,46.09479,254.62936,3.40E+38,0,0,0,0,30.435837,318.68036
30,1,57,397.73306,20,270.5714,20,3.40E+38,3.40E+38,3.9052083,10.020835,0,250.5714,30.020836,514.69794
31,1,57,69.88636,20,20,28.605625,193.16086,3.40E+38,0,0,0,0,20,90
32,1,57,103.635376,20,43.771362,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,23.771362,20.984526,265.7244
33,1,57,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,58,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,58,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,58,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,58,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,58,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,58,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,58,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,58,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,58,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,58,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,58,8.8472805,29.854166,29.854166,43.40841,3.40E+38,3.40E+38,0,0,0,9.54E-07,29.854166,327.11456
11,1,58,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,58,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,58,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,58,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,58,21.498058,28.529163,28.529163,48.4475,3.40E+38,3.40E+38,1.796875,0,0,1.91E-06,28.529163,346.3271
16,1,58,35.84509,30.081663,30.081663,50,3.40E+38,3.40E+38,1.5525,0,0,3.81E-06,30.081663,513.8158
17,1,58,13.671236,30.081663,30.081663,50,3.40E+38,3.40E+38,0,0,0,0,30.081663,513.8158
18,1,58,29.591433,28.719164,28.719164,40,3.40E+38,3.40E+38,0,1.3624998,0,1.91E-06,30.081663,513.8158
19,1,58,32.146545,27.63583,27.63583,40,3.40E+38,3.40E+38,0,1.0833331,0,0,28.719164,343.57202
20,1,58,29.18716,27.63583,27.63583,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.63583,359.28036
21,1,58,32.32277,29.782497,29.782497,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782497,328.15372
22,1,58,12.304462,29.782497,29.782497,40,3.40E+38,3.40E+38,0,0,0,0,29.782497,328.15372
23,1,58,30.308598,28.611664,28.611664,40,3.40E+38,3.40E+38,0,1.1708332,0,0,29.782497,328.15372
24,1,58,24.879387,28.611664,28.611664,37.09625,3.40E+38,3.40E+38,0,0,0,1.91E-06,28.611664,345.1308
25,1,58,29.871758,31.515413,31.515413,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515413,303.02643
26,1,58,36.055527,32.79,32.79,40,3.40E+38,3.40E+38,1.2745833,0,0,0,32.79,284.54492
27,1,58,158.04706,32.79,32.79,40,3.40E+38,3.40E+38,0,0,0,0,32.79,284.54492
28,1,58,33.794945,30.435835,30.435835,40,3.40E+38,3.40E+38,0,2.3541665,0,0,32.79,284.54492
29,1,58,36.34964,30.435835,30.435835,46.09479,250.30917,3.40E+38,0,0,0,0,30.435835,318.68036
30,1,58,402.05325,20,274.8916,20,3.40E+38,3.40E+38,3.9052083,10.020834,0,254.89159,30.020834,514.69794
31,1,58,69.88636,20,20,28.605625,192.751,3.40E+38,0,0,0,0,20,90
32,1,58,104.04523,20,44.181213,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,24.181213,20.984526,265.7244
33,1,58,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,59,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,59,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,59,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,59,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,59,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,59,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,59,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,59,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,59,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,59,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,59,8.847279,29.854168,29.854168,43.40841,3.40E+38,3.40E+38,0,0,0,0,29.854168,327.1146
11,1,59,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,59,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,59,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,59,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,59,21.498056,28.529165,28.529165,48.4475,3.40E+38,3.40E+38,1.796875,0,0,0,28.529165,346.32715
16,1,59,35.845085,30.081669,30.081669,50,3.40E+38,3.40E+38,1.5525,0,0,0,30.081669,513.81586
17,1,59,13.671238,30.081669,30.081669,50,3.40E+38,3.40E+38,0,0,0,0,30.081669,513.81586
18,1,59,29.591433,28.719172,28.719172,40,3.40E+38,3.40E+38,0,1.3625001,0,1.91E-06,30.08167,513.81586
19,1,59,32.146545,27.635838,27.635838,40,3.40E+38,3.40E+38,0,1.0833335,0,0,28.719172,343.5721
20,1,59,29.18716,27.635838,27.635838,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635838,359.28046
21,1,59,32.32277,29.782505,29.782505,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782505,328.1538
22,1,59,12.304462,29.782505,29.782505,40,3.40E+38,3.40E+38,0,0,0,0,29.782505,328.1538
23,1,59,30.308598,28.611671,28.611671,40,3.40E+38,3.40E+38,0,1.1708335,0,0,29.782505,328.1538
24,1,59,24.879385,28.611673,28.611673,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.611673,345.13086
25,1,59,29.871756,31.515423,31.515423,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515423,303.02652
26,1,59,36.055534,32.790005,32.790005,40,3.40E+38,3.40E+38,1.2745833,0,0,3.81E-06,32.790005,284.54498
27,1,59,158.04706,32.790005,32.790005,40,3.40E+38,3.40E+38,0,0,0,0,32.790005,284.54498
28,1,59,33.79494,30.435837,30.435837,40,3.40E+38,3.40E+38,0,2.354167,0,0,32.790005,284.54498
29,1,59,36.34964,30.435837,30.435837,46.09479,245.98898,3.40E+38,0,0,0,0,30.435837,318.68036
30,1,59,406.37344,20,279.2118,20,3.40E+38,3.40E+38,3.9052083,10.020835,0,259.2118,30.020836,514.69794
31,1,59,69.88636,20,20,28.605625,192.34116,3.40E+38,0,0,0,0,20,90
32,1,59,104.45508,20,44.591064,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,24.591064,20.984526,265.7244
33,1,59,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,2,0,56.133835,20.833334,20.833334,30,3.40E+38,3.40E+38,0,0,0,0,20.833334,237.70834
1,2,0,21.723429,20.53682,20.53682,30,3.40E+38,3.40E+38,0,0.2965147,2.0836182,0,20.833334,237.70834
2,2,0,21.607437,19.034256,19.034256,30,3.40E+38,3.40E+38,0,1.5025632,2.0881348,0,20.53682,241.9375
3,2,0,10.738596,19.034256,19.034256,28.316668,3.40E+38,3.40E+38,0,0,0,0,19.034256,263.325
4,2,0,19.627937,20.717588,20.717588,23.375,3.40E+38,3.40E+38,1.6833333,0,0,0,20.717588,239.70206
5,2,0,30.586283,27.342588,27.342588,40,3.40E+38,3.40E+38,6.625,0,0,1.91E-06,27.342588,146.6
6,2,0,5.257017,27.342588,27.342588,40,3.40E+38,3.40E+38,0,0,0,0,27.342588,336.6
7,2,0,23.575521,26.505527,26.505527,40,3.40E+38,3.40E+38,0,0.8370617,1.8582764,0,27.342588,336.6
8,2,0,7.23032,26.505527,26.505527,46.69274,3.40E+38,3.40E+38,0,0,0,1.43E-06,26.505527,348.44165
9,2,0,90.41521,28.018015,28.018015,40,3.40E+38,3.40E+38,2.3625,0.850012,1.8114624,0,28.868027,496.58475
10,2,0,8.123182,28.018015,28.018015,43.15121,3.40E+38,3.40E+38,0,0,0,1.91E-06,28.018015,327.11456
11,2,0,37.9486,30.617311,30.617311,40,3.40E+38,3.40E+38,3.2679167,0.66861904,1.736206,0,31.28593,434.25235
12,2,0,8.830849,30.617313,30.617313,44.258812,3.40E+38,3.40E+38,0,0,0,0,30.617313,290.67426
13,2,0,85.89873,24.823568,24.823568,40,3.40E+38,3.40E+38,2.9852083,8.778952,1.6583252,7.63E-06,33.60252,408.88272
14,2,0,26.083124,24.823568,24.823568,38.145626,3.40E+38,3.40E+38,0,0,0,0,24.823568,372.3818
15,2,0,19.92663,26.677944,26.677944,48.39479,3.40E+38,3.40E+38,1.854375,0,0,1.91E-06,26.677944,346.3271
16,2,0,33.434566,28.283152,28.283152,50,3.40E+38,3.40E+38,1.6052083,0,0,0,28.283152,513.8158
17,2,0,12.751875,28.283152,28.283152,50,3.40E+38,3.40E+38,0,0,0,0,28.283152,513.8158
18,2,0,27.60146,26.884119,26.884119,40,3.40E+38,3.40E+38,0,1.3990355,1.798706,0,28.283154,513.8158
19,2,0,29.936571,25.772009,25.772009,40,3.40E+38,3.40E+38,0,1.1121095,1.8360596,0,26.884119,343.57202
20,2,0,26.7227,25.772009,25.772009,37.78625,3.40E+38,3.40E+38,0,0,0,0,25.772009,359.28033
21,2,0,30.089745,27.98576,27.98576,40,3.40E+38,3.40E+38,2.21375,0,0,0,27.98576,328.15366
22,2,0,11.298859,27.98576,27.98576,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.98576,328.15366
23,2,0,28.3334,26.777723,26.777723,40,3.40E+38,3.40E+38,0,1.2080358,1.7974854,1.91E-06,27.98576,328.15366
24,2,0,22.807322,26.777723,26.777723,37.000416,3.40E+38,3.40E+38,0,0,0,0,26.777723,345.1307
25,2,0,27.942081,29.777306,29.777306,38.687084,3.40E+38,3.40E+38,2.9995832,0,0,0,29.777306,303.02637
26,2,0,33.856396,31.090225,31.090225,40,3.40E+38,3.40E+38,1.3129166,0,0,0,31.090225,284.54492
27,2,0,145.46011,31.090225,31.090225,40,3.40E+38,3.40E+38,0,0,0,0,31.090225,284.54492
28,2,0,31.901764,28.670435,28.670435,40,3.40E+38,3.40E+38,0,2.41979,1.6988525,0,31.090225,284.54492
29,2,0,33.403374,28.670435,28.670435,45.965416,241.5394,3.40E+38,0,0,0,3.81E-06,28.670435,318.68036
30,2,0,399.8356,20,281.59973,20,3.40E+38,3.40E+38,4.034583,10.317063,1.6366882,261.59973,30.317062,514.69794
31,2,0,69.88636,20,20,28.5625,191.88818,3.40E+38,0,0,0,0,20,90
32,2,0,105.11606,20,45.042053,20,3.40E+38,3.40E+38,1.4375,0.98651063,259.1692,25.042053,20.986511,265.7244
33,2,0,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,2,1,56.133835,20.833334,20.833334,30,3.40E+38,3.40E+38,0,0,0,0,20.833334,267.91666
1,2,1,21.723429,20.533335,20.533335,30,3.40E+38,3.40E+38,0,0.3,0,0,20.833334,267.91666
2,2,1,21.607435,19.0125,19.0125,30,3.40E+38,3.40E+38,0,1.5208334,0,0,20.533335,272.2161
3,2,1,10.738596,19.0125,19.0125,28.316668,3.40E+38,3.40E+38,0,0,0,0,19.0125,294.0033
4,2,1,19.627937,20.695833,20.695833,23.375,3.40E+38,3.40E+38,1.6833333,0,0,0,20.695833,269.59497
5,2,1,30.58628,27.320835,27.320835,40,3.40E+38,3.40E+38,6.625,0,0,0,27.320835,173.53249
6,2,1,5.257015,27.320835,27.320835,40,3.40E+38,3.40E+38,0,0,0,0,27.320835,363.53247
7,2,1,23.57552,26.479168,26.479168,40,3.40E+38,3.40E+38,0,0.8416667,0,0,27.320835,363.53247
8,2,1,7.230318,26.47917,26.47917,46.69274,3.40E+38,3.40E+38,0,0,0,0,26.47917,375.66986
9,2,1,90.41521,27.987503,27.987503,40,3.40E+38,3.40E+38,2.3625,0.8541667,0,0,28.84167,523.352
10,2,1,8.123182,27.987505,27.987505,43.15121,3.40E+38,3.40E+38,0,0,0,1.91E-06,27.987505,353.7388
11,2,1,37.9486,30.584587,30.584587,40,3.40E+38,3.40E+38,3.2679167,0.6708334,0,0,31.25542,461.35876
12,2,1,8.830849,30.584587,30.584587,44.258812,3.40E+38,3.40E+38,0,0,0,0,30.584587,316.04898
13,2,1,85.89873,24.765633,24.765633,40,3.40E+38,3.40E+38,2.9852083,8.804168,0,7.63E-06,33.5698,434.3405
14,2,1,26.083122,24.765633,24.765633,38.145626,3.40E+38,3.40E+38,0,0,0,0,24.765633,400.05826
15,2,1,19.926626,26.62001,26.62001,48.39479,3.40E+38,3.40E+38,1.854375,0,0,0,26.62001,373.1698
16,2,1,33.434566,28.225218,28.225218,50,3.40E+38,3.40E+38,1.6052083,0,0,0,28.225218,539.8943
17,2,1,12.751875,28.225218,28.225218,50,3.40E+38,3.40E+38,0,0,0,0,28.225218,539.8943
18,2,1,27.601458,26.82105,26.82105,40,3.40E+38,3.40E+38,0,1.4041672,0,0,28.225218,539.8943
19,2,1,29.936571,25.704384,25.704384,40,3.40E+38,3.40E+38,0,1.116667,0,0,26.82105,370.18027
20,2,1,26.722702,25.704384,25.704384,37.78625,3.40E+38,3.40E+38,0,0,0,1.91E-06,25.704384,386.30585
21,2,1,30.089745,27.918133,27.918133,40,3.40E+38,3.40E+38,2.21375,0,0,0,27.918133,354.20648
22,2,1,11.298859,27.918133,27.918133,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.918133,354.20648
23,2,1,28.333399,26.705635,26.705635,40,3.40E+38,3.40E+38,0,1.2125005,0,0,27.918135,354.20648
24,2,1,22.80732,26.705635,26.705635,37.000416,3.40E+38,3.40E+38,0,0,0,0,26.705635,371.72302
25,2,1,27.942081,29.70522,29.70522,38.687084,3.40E+38,3.40E+38,2.9995832,0,0,0,29.70522,328.22906
26,2,1,33.856396,31.018135,31.018135,40,3.40E+38,3.40E+38,1.3129166,0,0,0,31.018135,309.19174
27,2,1,145.46011,31.018135,31.018135,40,3.40E+38,3.40E+38,0,0,0,0,31.018135,309.19174
28,2,1,31.901764,28.593134,28.593134,40,3.40E+38,3.40E+38,0,2.425001,0,0,31.018135,309.19174
29,2,1,33.403366,28.593138,28.593138,45.965416,243.18332,3.40E+38,0,0,0,0,28.593138,344.27872
30,2,1,402.12997,20,283.8941,20,3.40E+38,3.40E+38,4.034583,10.333338,0,263.8941,30.333338,510.4026
31,2,1,69.88636,20,20,28.5625,191.19919,3.40E+38,0,0,0,0,20,90
32,2,1,105.56705,20,45.493042,20,3.40E+38,3.40E+38,1.4375,0.98651063,237.73169,25.493042,20.986511,265.6956
33,2,1,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,2,2,56.133835,20.833334,20.833334,30,3.40E+38,3.40E+38,0,0,0,0,20.833334,267.91666
1,2,2,21.723429,20.533335,20.533335,30,3.40E+38,3.40E+38,0,0.3,0,0,20.833334,267.91666
2,2,2,21.607435,19.0125,19.0125,30,3.40E+38,3.40E+38,0,1.5208334,0,0,20.533335,272.26663
3,2,2,10.738596,19.0125,19.0125,28.316668,3.40E+38,3.40E+38,0,0,0,0,19.0125,294.31873
4,2,2,19.627937,20.695833,20.695833,23.375,3.40E+38,3.40E+38,1.6833333,0,0,0,20.695833,269.9104
5,2,2,30.586279,27.320833,27.320833,40,3.40E+38,3.40E+38,6.625,0,0,0,27.320833,173.84789
6,2,2,5.257017,27.320833,27.320833,40,3.40E+38,3.40E+38,0,0,0,0,27.320833,363.8479
7,2,2,23.575521,26.479166,26.479166,40,3.40E+38,3.40E+38,0,0.84166664,0,0,27.320833,363.8479
8,2,2,7.230318,26.479166,26.479166,46.69274,3.40E+38,3.40E+38,0,0,0,0,26.479166,376.05203
9,2,2,90.41521,27.9875,27.9875,40,3.40E+38,3.40E+38,2.3625,0.8541666,0,0,28.841665,523.7416
10,2,2,8.1231785,27.987501,27.987501,43.15121,3.40E+38,3.40E+38,0,0,0,0,27.987501,354.18118
11,2,2,37.948605,30.584583,30.584583,40,3.40E+38,3.40E+38,3.2679167,0.67083335,0,3.81E-06,31.255417,461.8353
12,2,2,8.830849,30.584583,30.584583,44.258812,3.40E+38,3.40E+38,0,0,0,0,30.584583,316.5235
13,2,2,85.89872,24.76563,24.76563,40,3.40E+38,3.40E+38,2.9852083,8.804167,0,0,33.569798,434.8426
14,2,2,26.083124,24.76563,24.76563,38.145626,3.40E+38,3.40E+38,0,0,0,0,24.76563,400.89832
15,2,2,19.926626,26.620007,26.620007,48.39479,3.40E+38,3.40E+38,1.854375,0,0,0,26.620007,374.00983
16,2,2,33.434566,28.225214,28.225214,50,3.40E+38,3.40E+38,1.6052083,0,0,0,28.225214,540.7344
17,2,2,12.751875,28.225214,28.225214,50,3.40E+38,3.40E+38,0,0,0,0,28.225214,540.7344
18,2,2,27.601458,26.821047,26.821047,40,3.40E+38,3.40E+38,0,1.404167,0,0,28.225214,540.7344
19,2,2,29.936571,25.70438,25.70438,40,3.40E+38,3.40E+38,0,1.1166669,0,0,26.821047,371.0948
20,2,2,26.7227,25.704382,25.704382,37.78625,3.40E+38,3.40E+38,0,0,0,0,25.704382,387.28644
21,2,2,30.089745,27.918133,27.918133,40,3.40E+38,3.40E+38,2.21375,0,0,0,27.918133,355.18707
22,2,2,11.298859,27.918133,27.918133,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.918133,355.18707
23,2,2,28.3334,26.705633,26.705633,40,3.40E+38,3.40E+38,0,1.2125005,0,1.91E-06,27.918133,355.18704
24,2,2,22.807322,26.705633,26.705633,37.000416,3.40E+38,3.40E+38,0,0,0,0,26.705633,372.76828
25,2,2,27.942081,29.705215,29.705215,38.687084,3.40E+38,3.40E+38,2.9995832,0,0,0,29.705215,329.27432
26,2,2,33.856396,31.018131,31.018131,40,3.40E+38,3.40E+38,1.3129166,0,0,0,31.018131,310.23706
27,2,2,145.46011,31.018131,31.018131,40,3.40E+38,3.40E+38,0,0,0,0,31.018131,310.23706
28,2,2,31.901764,28.59313,28.59313,40,3.40E+38,3.40E+38,0,2.4250007,0,0,31.018131,310.23706
29,2,2,33.403366,28.59313,28.59313,45.965416,240.62009,3.40E+38,0,0,0,0,28.59313,345.3995
30,2,2,404.42438,20,286.18848,20,3.40E+38,3.40E+38,4.034583,10.333335,0,266.18854,30.333336,510.1666
31,2,2,69.88636,20,20,28.5625,190.7482,3.40E+38,0,0,0,0,20,90
32,2,2,106.018036,20,45.94403,20,3.40E+38,3.40E+38,1.4375,0.98651063,216.29419,25.94403,20.986511,265.6956
33,2,2,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,2,3,56.133835,20.833334,20.833334,30,3.40E+38,3.40E+38,0,0,0,0,20.833334,267.91666
1,2,3,21.723429,20.533335,20.533335,30,3.40E+38,3.40E+38,0,0.3,0,0,20.833334,267.91666
2,2,3,21.607435,19.0125,19.0125,30,3.40E+38,3.40E+38,0,1.5208334,0,0,20.533335,272.26663
3,2,3,10.738596,19.0125,19.0125,28.316668,3.40E+38,3.40E+38,0,0,0,0,19.0125,294.31873
4,2,3,19.627937,20.695833,20.695833,23.375,3.40E+38,3.40E+38,1.6833333,0,0,0,20.695833,269.9104
5,2,3,30.586279,27.320833,27.320833,40,3.40E+38,3.40E+38,6.625,0,0,0,27.320833,173.84793
6,2,3,5.257017,27.320833,27.320833,40,3.40E+38,3.40E+38,0,0,0,0,27.320833,363.84793
7,2,3,23.575521,26.479166,26.479166,40,3.40E+38,3.40E+38,0,0.84166664,0,0,27.320833,363.84793
8,2,3,7.230318,26.479166,26.479166,46.69274,3.40E+38,3.40E+38,0,0,0,0,26.479166,376.0521
9,2,3,90.41521,27.9875,27.9875,40,3.40E+38,3.40E+38,2.3625,0.8541666,0,0,28.841665,523.7416
10,2,3,8.12318,27.9875,27.9875,43.15121,3.40E+38,3.40E+38,0,0,0,0,27.9875,354.1812
11,2,3,37.9486,30.584587,30.584587,40,3.40E+38,3.40E+38,3.2679167,0.67083335,0,0,31.25542,461.83533
12,2,3,8.830849,30.584587,30.584587,44.258812,3.40E+38,3.40E+38,0,0,0,0,30.584587,316.52353
13,2,3,85.89873,24.765625,24.765625,40,3.40E+38,3.40E+38,2.9852083,8.804168,0,7.63E-06,33.569794,434.84265
14,2,3,26.083122,24.765625,24.765625,38.145626,3.40E+38,3.40E+38,0,0,0,0,24.765625,400.89838
15,2,3,19.926628,26.62,26.62,48.39479,3.40E+38,3.40E+38,1.854375,0,0,0,26.62,374.00992
16,2,3,33.434563,28.225208,28.225208,50,3.40E+38,3.40E+38,1.6052083,0,0,0,28.225208,540.7344
17,2,3,12.751873,28.225208,28.225208,50,3.40E+38,3.40E+38,0,0,0,0,28.225208,540.7344
18,2,3,27.60146,26.821041,26.821041,40,3.40E+38,3.40E+38,0,1.4041667,0,0,28.225208,540.7344
19,2,3,29.936573,25.704374,25.704374,40,3.40E+38,3.40E+38,0,1.1166667,0,1.91E-06,26.821041,371.09482
