Seg,Period,Step ,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,Sf,KQ
7,3,54,24.81793,25.166666,25.166666,28.75,3.40E+38,3.40E+38,1.875,0,0,0,25.166666,189.21739
8,3,54,7.83724,25.166666,25.166666,28.75,3.40E+38,3.40E+38,0,0,0,0,25.166666,189.21739
9,3,54,23.402372,24.041666,24.041666,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.166666,189.21739
10,3,54,99.30554,24.041666,24.041666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.041666,206.23914
0,3,55,93.200836,22.916666,22.916666,27.25,3.40E+38,3.40E+38,0,0,0,0,22.916666,223.2609
1,3,55,31.496004,24.416666,24.416666,28.75,3.40E+38,3.40E+38,1.5,0,0,0.00E+00,24.416666,200.56525
2,3,55,43.82859,24.416666,24.416666,28.75,3.40E+38,3.40E+38,0,0,0,0,24.416666,200.56525
3,3,55,29.828762,23.291668,23.291668,28.75,3.40E+38,3.40E+38,0,1.125,0,0,24.416668,200.56525
4,3,55,95.161804,23.291668,23.291668,34.483864,3.40E+38,3.40E+38,0,0,0,0,23.291668,217.58698
5,3,55,60.76151,23.291668,23.291668,28.75,3.40E+38,3.40E+38,1.5,1.5,0,0.00E+00,24.791668,360.3996
6,3,55,95.161804,23.291668,23.291668,26.875,3.40E+38,3.40E+38,0,0,0,0,23.291668,217.58698
7,3,55,24.817928,25.166668,25.166668,28.75,3.40E+38,3.40E+38,1.875,0,0,0,25.166668,189.2174
8,3,55,7.8372383,25.166668,25.166668,28.75,3.40E+38,3.40E+38,0,0,0,0,25.166668,189.2174
9,3,55,23.40237,24.041668,24.041668,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.166668,189.2174
10,3,55,99.30554,24.041668,24.041668,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.041668,206.23915
0,3,56,93.200836,22.916666,22.916666,27.25,3.40E+38,3.40E+38,0,0,0,0,22.916666,223.2609
1,3,56,31.496004,24.416666,24.416666,28.75,3.40E+38,3.40E+38,1.5,0,0,0.00E+00,24.416666,200.56525
2,3,56,43.82859,24.416666,24.416666,28.75,3.40E+38,3.40E+38,0,0,0,0,24.416666,200.56525
3,3,56,29.828764,23.291666,23.291666,28.75,3.40E+38,3.40E+38,0,1.125,0,1.91E-06,24.416666,200.56522
4,3,56,95.161804,23.291666,23.291666,34.483864,3.40E+38,3.40E+38,0,0,0,0,23.291666,217.58694
5,3,56,60.761513,23.291666,23.291666,28.75,3.40E+38,3.40E+38,1.5,1.5,0,0,24.791666,360.3996
6,3,56,95.161804,23.291666,23.291666,26.875,3.40E+38,3.40E+38,0,0,0,0,23.291666,217.58694
7,3,56,24.81793,25.166666,25.166666,28.75,3.40E+38,3.40E+38,1.875,0,0,0,25.166666,189.21739
8,3,56,7.83724,25.166666,25.166666,28.75,3.40E+38,3.40E+38,0,0,0,0,25.166666,189.21739
9,3,56,23.402372,24.041666,24.041666,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.166666,189.21739
10,3,56,99.30554,24.041666,24.041666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.041666,206.23914
0,3,57,93.200836,22.916666,22.916666,27.25,3.40E+38,3.40E+38,0,0,0,0,22.916666,223.2609
1,3,57,31.496004,24.416666,24.416666,28.75,3.40E+38,3.40E+38,1.5,0,0,0.00E+00,24.416666,200.56525
2,3,57,43.82859,24.416666,24.416666,28.75,3.40E+38,3.40E+38,0,0,0,0,24.416666,200.56525
3,3,57,29.828762,23.291668,23.291668,28.75,3.40E+38,3.40E+38,0,1.125,0,0,24.416668,200.56525
4,3,57,95.161804,23.291668,23.291668,34.483864,3.40E+38,3.40E+38,0,0,0,0,23.291668,217.58698
5,3,57,60.76151,23.291668,23.291668,28.75,3.40E+38,3.40E+38,1.5,1.5,0,0,24.791668,360.3996
6,3,57,95.161804,23.291668,23.291668,26.875,3.40E+38,3.40E+38,0,0,0,0,23.291668,217.58698
7,3,57,24.817928,25.166668,25.166668,28.75,3.40E+38,3.40E+38,1.875,0,0,0,25.166668,189.2174
8,3,57,7.8372383,25.166668,25.166668,28.75,3.40E+38,3.40E+38,0,0,0,0,25.166668,189.2174
9,3,57,23.40237,24.041668,24.041668,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.166668,189.2174
10,3,57,99.30554,24.041668,24.041668,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.041668,206.23915
0,3,58,93.200836,22.916666,22.916666,27.25,3.40E+38,3.40E+38,0,0,0,0,22.916666,223.2609
1,3,58,31.496004,24.416666,24.416666,28.75,3.40E+38,3.40E+38,1.5,0,0,0.00E+00,24.416666,200.56525
2,3,58,43.82859,24.416666,24.416666,28.75,3.40E+38,3.40E+38,0,0,0,0,24.416666,200.56525
3,3,58,29.828764,23.291666,23.291666,28.75,3.40E+38,3.40E+38,0,1.125,0,1.91E-06,24.416666,200.56522
4,3,58,95.161804,23.291666,23.291666,34.483864,3.40E+38,3.40E+38,0,0,0,0,23.291666,217.58694
5,3,58,60.761513,23.291666,23.291666,28.75,3.40E+38,3.40E+38,1.5,1.5,0,0.00E+00,24.791666,360.3996
6,3,58,95.161804,23.291666,23.291666,26.875,3.40E+38,3.40E+38,0,0,0,0,23.291666,217.58694
7,3,58,24.81793,25.166666,25.166666,28.75,3.40E+38,3.40E+38,1.875,0,0,0,25.166666,189.21739
8,3,58,7.83724,25.166666,25.166666,28.75,3.40E+38,3.40E+38,0,0,0,0,25.166666,189.21739
9,3,58,23.402372,24.041666,24.041666,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.166666,189.21739
10,3,58,99.30554,24.041666,24.041666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.041666,206.23914
0,3,59,93.200836,22.916666,22.916666,27.25,3.40E+38,3.40E+38,0,0,0,0,22.916666,223.2609
1,3,59,31.496004,24.416666,24.416666,28.75,3.40E+38,3.40E+38,1.5,0,0,0.00E+00,24.416666,200.56525
2,3,59,43.82859,24.416666,24.416666,28.75,3.40E+38,3.40E+38,0,0,0,0,24.416666,200.56525
3,3,59,29.828762,23.291668,23.291668,28.75,3.40E+38,3.40E+38,0,1.125,0,0,24.416668,200.56525
4,3,59,95.161804,23.291668,23.291668,34.483864,3.40E+38,3.40E+38,0,0,0,0,23.291668,217.58698
5,3,59,60.76151,23.291668,23.291668,28.75,3.40E+38,3.40E+38,1.5,1.5,0,0.00E+00,24.791668,360.3996
6,3,59,95.161804,23.291668,23.291668,26.875,3.40E+38,3.40E+38,0,0,0,0,23.291668,217.58698
7,3,59,24.817928,25.166668,25.166668,28.75,3.40E+38,3.40E+38,1.875,0,0,0,25.166668,189.2174
8,3,59,7.8372383,25.166668,25.166668,28.75,3.40E+38,3.40E+38,0,0,0,0,25.166668,189.2174
9,3,59,23.40237,24.041668,24.041668,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.166668,189.2174
10,3,59,99.30554,24.041668,24.041668,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.041668,206.23915
0,4,0,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,223.2609
1,4,0,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,200.56525
2,4,0,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,200.56525
3,4,0,19.990467,15.569714,15.569714,28.75,3.40E+38,3.40E+38,0,0.95111877,7.89624,1.91E-06,16.520832,200.56522
4,4,0,61.583332,15.569714,15.569714,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.569714,217.58694
5,4,0,37.644333,15.93682,15.93682,28.75,3.40E+38,3.40E+38,1.125,0.7578937,0,0,16.694714,361.19727
6,4,0,63.08333,15.93682,15.93682,27.625,3.40E+38,3.40E+38,0,0,0,0,15.93682,217.58694
7,4,0,15.952909,17.061821,17.061821,28.75,3.40E+38,3.40E+38,1.125,0,0,0,17.061821,189.21739
8,4,0,5.0377617,17.061821,17.061821,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,17.061821,189.21739
9,4,0,15.50341,16.304453,16.304453,28.75,3.40E+38,3.40E+38,0,0.7573681,0,0,17.061821,189.21739
10,4,0,64.583336,16.304453,16.304453,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.304453,206.23914
0,4,1,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,1,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,1,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,1,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,1,61.583336,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,3.81E-06,15.395836,334.42346
5,4,1,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,491.44617
6,4,1,63.08333,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,328.869
7,4,1,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895836,311.84723
8,4,1,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,311.84723
9,4,1,15.50341,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,311.84723
10,4,1,64.583336,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,323.30652
0,4,2,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,2,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,2,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,2,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,2,61.583336,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,3.81E-06,15.395836,337.0543
5,4,2,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.2432
6,4,2,63.08333,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38037
7,4,2,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895836,314.35864
8,4,2,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.35864
9,4,2,15.50341,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.35864
10,4,2,64.583336,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.70648
0,4,3,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,3,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,3,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,3,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,3,61.583336,15.395838,15.395838,34.93084,3.40E+38,3.40E+38,0,0,0,3.81E-06,15.395838,337.0543
5,4,3,37.644333,15.770838,15.770838,28.75,3.40E+38,3.40E+38,1.125,0.7500002,0,0,16.520838,494.2432
6,4,3,63.08333,15.770838,15.770838,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770838,331.38037
7,4,3,15.952909,16.895838,16.895838,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895838,314.35864
8,4,3,5.0377617,16.895838,16.895838,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895838,314.35864
9,4,3,15.503408,16.145838,16.145838,28.75,3.40E+38,3.40E+38,0,0.7500002,0,0,16.895838,314.35864
10,4,3,64.583336,16.145838,16.145838,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145838,325.70648
0,4,4,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,4,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,4,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,4,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,4,61.583336,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,3.81E-06,15.395836,337.05426
5,4,4,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24316
6,4,4,63.08333,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38037
7,4,4,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895836,314.35864
8,4,4,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.35864
9,4,4,15.50341,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.35864
10,4,4,64.583336,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.70645
0,4,5,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,5,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,5,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,5,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,5,61.583332,15.39584,15.39584,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.39584,337.0543
5,4,5,37.644333,15.77084,15.77084,28.75,3.40E+38,3.40E+38,1.125,0.7500003,0,0,16.52084,494.2432
6,4,5,63.083332,15.77084,15.77084,27.625,3.40E+38,3.40E+38,0,0,0,0,15.77084,331.38037
7,4,5,15.952909,16.89584,16.89584,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.89584,314.35864
8,4,5,5.0377617,16.89584,16.89584,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.89584,314.35864
9,4,5,15.50341,16.14584,16.14584,28.75,3.40E+38,3.40E+38,0,0.7500003,0,0,16.89584,314.35864
10,4,5,64.58333,16.14584,16.14584,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.14584,325.70648
0,4,6,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,6,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,6,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,6,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,6,61.583332,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05426
5,4,6,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24313
6,4,6,63.083332,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38034
7,4,6,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.3586
8,4,6,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.3586
9,4,6,15.50341,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.3586
10,4,6,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70642
0,4,7,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,7,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,7,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,7,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,7,61.58333,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,7,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,7,63.08333,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,7,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895834,314.3587
8,4,7,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,7,15.503412,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,1.91E-06,16.895834,314.3587
10,4,7,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,8,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,8,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,8,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,8,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,8,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,8,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,8,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,8,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,8,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
9,4,8,15.503412,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.74999994,0,1.91E-06,16.895834,314.35867
10,4,8,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.70648
0,4,9,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,9,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,9,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,9,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,9,61.58332,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395836,337.05438
5,4,9,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24326
6,4,9,63.08332,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38043
7,4,9,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895836,314.3587
8,4,9,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.3587
9,4,9,15.503408,16.145838,16.145838,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895838,314.35867
10,4,9,64.58333,16.145838,16.145838,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145838,325.70648
0,4,10,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,10,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,10,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,10,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,10,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.0543
5,4,10,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.2432
6,4,10,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38037
7,4,10,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35864
8,4,10,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35864
9,4,10,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35864
10,4,10,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70645
0,4,11,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,11,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,11,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,11,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,11,61.58332,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,11,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,11,63.08332,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,11,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895834,314.3587
8,4,11,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,11,15.503405,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,0,16.895834,314.3587
10,4,11,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,12,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,12,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,12,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,12,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,12,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,12,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,12,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,12,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,12,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
9,4,12,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35867
10,4,12,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,13,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,13,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,13,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,13,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,13,61.58332,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395836,337.05438
5,4,13,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24326
6,4,13,63.08332,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38043
7,4,13,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895836,314.3587
8,4,13,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.3587
9,4,13,15.503407,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.3587
10,4,13,64.58333,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.7065
0,4,14,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,14,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,14,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,14,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,14,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.0543
5,4,14,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.2432
6,4,14,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38037
7,4,14,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35864
8,4,14,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35864
9,4,14,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35864
10,4,14,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,15,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,15,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,15,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,15,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,15,61.58332,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,15,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,15,63.08332,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,15,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895834,314.3587
